Time,x_d,y_d,theta_d,delta_d,v_d,delta_d_dot
31.2260217,0.1269825,-1.9917695,0.1316112,1.1451612,0.1021699,0.0605501
31.2760634,0.1320439,-1.9910849,0.137267,1.1481887,0.1019611,0.0625228
31.3261051,0.1370909,-1.9903731,0.1429577,1.1513148,0.1017446,0.0644439
31.3761468,0.1421228,-1.9896341,0.1486846,1.154537,0.1015203,0.0663116
31.4261885,0.1471391,-1.988868,0.1544495,1.1578526,0.1012884,0.0681242
31.4762302,0.1521393,-1.9880747,0.1602538,1.1612588,0.101049,0.0698802
31.5262719,0.1571227,-1.9872542,0.1660992,1.1647528,0.1008022,0.071578
31.5763136,0.1620888,-1.9864067,0.1719871,1.1683317,0.1005479,0.0732161
31.6263553,0.1670372,-1.985532,0.1779192,1.1719925,0.1002864,0.074793
31.676397,0.1719672,-1.9846303,0.1838972,1.1757321,0.1000176,0.0763076
31.7264387,0.1768783,-1.9837016,0.1899227,1.1795475,0.0997418,0.0777583
31.7764804,0.18177,-1.9827458,0.1959973,1.1834354,0.0994589,0.0791441
31.8265221,0.1866418,-1.981763,0.2021228,1.1873927,0.0991692,0.0804638
31.8765638,0.191493,-1.9807533,0.2083009,1.1914158,0.0988726,0.0817164
31.9266055,0.1963232,-1.9797167,0.2145333,1.1955017,0.0985693,0.0829008
31.9766472,0.2011318,-1.9786531,0.2208217,1.1996467,0.0982594,0.0840163
32.0266889,0.2059184,-1.9775627,0.2271681,1.2038475,0.097943,0.0850619
32.0767306,0.2106823,-1.9764454,0.2335741,1.2081006,0.0976203,0.0860371
32.1267723,0.215423,-1.9753013,0.2400417,1.2124025,0.0972913,0.0869412
32.176814,0.2201402,-1.9741305,0.2465726,1.2167495,0.0969562,0.0877737
32.2268557,0.2248331,-1.9729329,0.2531689,1.2211382,0.0966151,0.0885343
32.2768974,0.2295013,-1.9717085,0.2598323,1.2255649,0.0962681,0.0892226
32.3269391,0.2341443,-1.9704575,0.2665649,1.2300261,0.0959154,0.0898384
32.3769808,0.2387617,-1.9691798,0.2733686,1.234518,0.0955571,0.0903817
32.4270225,0.2433527,-1.9678755,0.2802453,1.2390371,0.0951934,0.0908525
32.4770642,0.2479171,-1.9665447,0.2871972,1.2435797,0.0948243,0.091251
32.5271059,0.2524542,-1.9651873,0.2942263,1.2481422,0.0944501,0.0915773
32.5771476,0.2569636,-1.9638034,0.3013347,1.2527211,0.0940709,0.0918317
32.6271893,0.2614447,-1.962393,0.3085244,1.2573127,0.0936868,0.0920149
32.677231,0.2658972,-1.9609562,0.3157976,1.2619134,0.0932981,0.0921272
32.7272727,0.2703204,-1.959493,0.3231564,1.2665198,0.0929048,0.0921693
32.7773144,0.2747139,-1.9580034,0.3306031,1.2711283,0.0925072,0.092142
32.8273561,0.2790773,-1.9564876,0.3381398,1.2757354,0.0921055,0.0920461
32.8773978,0.28341,-1.9549455,0.3457687,1.2803377,0.0916997,0.0918826
32.9274395,0.2877116,-1.9533771,0.3534922,1.2849318,0.0912902,0.0916525
32.9774812,0.2919816,-1.9517826,0.3613125,1.2895144,0.090877,0.0913569
33.0275229,0.2962195,-1.9501619,0.3692319,1.2940823,0.0904604,0.090997
33.0775646,0.3004248,-1.9485152,0.3772527,1.2986321,0.0900406,0.0905741
33.1276063,0.3045972,-1.9468424,0.3853773,1.3031608,0.0896178,0.0900896
33.177648,0.3087361,-1.9451436,0.393608,1.3076653,0.0891922,0.0895448
33.2276897,0.3128411,-1.9434188,0.4019471,1.3121425,0.088764,0.0889413
33.2777314,0.3169117,-1.9416681,0.4103972,1.3165896,0.0883334,0.0882805
33.3277731,0.3209475,-1.9398916,0.4189606,1.3210036,0.0879006,0.0875643
33.3778148,0.3249481,-1.9380893,0.4276396,1.3253818,0.087466,0.0867941
33.4278565,0.328913,-1.9362612,0.4364368,1.3297215,0.0870296,0.0859717
33.4778982,0.3328417,-1.9344074,0.4453545,1.3340201,0.0865918,0.0850988
33.5279399,0.3367339,-1.9325279,0.4543952,1.3382751,0.0861528,0.0841773
33.5779817,0.3405891,-1.9306228,0.4635612,1.3424839,0.0857128,0.0832088
33.6280234,0.3444069,-1.9286922,0.472855,1.3466444,0.0852721,0.0821954
33.6780651,0.3481868,-1.9267361,0.482279,1.3507541,0.084831,0.0811388
33.7281068,0.3519285,-1.9247545,0.4918356,1.3548111,0.0843897,0.0800409
33.7781485,0.3556316,-1.9227475,0.5015271,1.3588131,0.0839485,0.0789035
33.8281902,0.3592956,-1.9207152,0.5113559,1.3627583,0.0835077,0.0777286
33.8782319,0.3629201,-1.9186576,0.5213243,1.3666447,0.0830675,0.0765181
33.9282736,0.3665047,-1.9165747,0.5314345,1.3704706,0.0826283,0.0752737
33.9783153,0.3700491,-1.9144667,0.5416888,1.3742343,0.0821903,0.0739973
34.028357,0.3735529,-1.9123336,0.5520895,1.3779342,0.0817539,0.0726909
34.0783987,0.3770156,-1.9101754,0.5626385,1.3815687,0.0813193,0.0713561
34.1284404,0.3804369,-1.9079923,0.5733379,1.3851365,0.0808869,0.0699949
34.1784821,0.3838164,-1.9057842,0.5841898,1.3886363,0.0804569,0.0686089
34.2285238,0.3871537,-1.9035512,0.5951961,1.3920667,0.0800297,0.0671999
34.2785655,0.3904485,-1.9012934,0.6063585,1.3954267,0.0796056,0.0657695
34.3286072,0.3937005,-1.8990109,0.6176787,1.3987152,0.079185,0.0643195
34.3786489,0.3969092,-1.8967037,0.6291585,1.4019312,0.0787681,0.0628514
34.4286906,0.4000743,-1.8943718,0.6407991,1.4050737,0.0783554,0.0613668
34.4787323,0.4031954,-1.8920154,0.6526021,1.4081421,0.0779471,0.0598672
34.528774,0.4062723,-1.8896345,0.6645686,1.4111354,0.0775437,0.058354
34.5788157,0.4093045,-1.8872292,0.6766997,1.4140531,0.0771454,0.0568286
34.6288574,0.4122918,-1.8847995,0.6889963,1.4168946,0.0767526,0.0552924
34.6788991,0.4152337,-1.8823455,0.701459,1.4196592,0.0763658,0.0537466
34.7289408,0.4181301,-1.8798673,0.7140884,1.4223465,0.0759852,0.0521925
34.7789825,0.4209805,-1.8773649,0.7268848,1.4249561,0.0756112,0.0506311
34.8290242,0.4237847,-1.8748384,0.7398484,1.4274877,0.0752442,0.0490636
34.8790659,0.4265424,-1.8722879,0.752979,1.4299409,0.0748845,0.047491
34.9291076,0.4292532,-1.8697134,0.7662763,1.4323154,0.0745326,0.0459141
34.9791493,0.4319168,-1.8671151,0.7797396,1.4346111,0.0741888,0.044334
35.029191,0.434533,-1.8644929,0.7933681,1.4368278,0.0738535,0.0427513
35.0792327,0.4371015,-1.861847,0.8071607,1.4389654,0.0735271,0.0411668
35.1292744,0.439622,-1.8591775,0.8211159,1.4410237,0.0732098,0.0395812
35.1793161,0.4420941,-1.8564843,0.8352319,1.4430028,0.0729022,0.0379949
35.2293578,0.4445177,-1.8537676,0.8495068,1.4449025,0.0726046,0.0364086
35.2793995,0.4468925,-1.8510275,0.8639382,1.446723,0.0723174,0.0348227
35.3294412,0.4492182,-1.848264,0.8785233,1.4484641,0.0720408,0.0332375
35.3794829,0.4514945,-1.8454772,0.8932593,1.450126,0.0717754,0.0316533
35.4295246,0.4537213,-1.8426672,0.9081426,1.4517086,0.0715214,0.0300703
35.4795663,0.4558982,-1.8398341,0.9231697,1.4532122,0.0712792,0.0284886
35.529608,0.458025,-1.8369779,0.9383364,1.4546366,0.0710491,0.0269084
35.5796497,0.4601016,-1.8340987,0.9536384,1.455982,0.0708316,0.0253297
35.6296914,0.4621275,-1.8311966,0.9690708,1.4572485,0.0706268,0.0237523
35.6797331,0.4641028,-1.8282716,0.9846287,1.4584361,0.0704353,0.0221761
35.7297748,0.466027,-1.825324,1.0003065,1.4595449,0.0702572,0.020601
35.7798165,0.4679001,-1.8223536,1.0160984,1.460575,0.0700929,0.0190266
35.8298582,0.4697217,-1.8193607,1.0319983,1.4615263,0.0699426,0.0174527
35.8798999,0.4714918,-1.8163453,1.0479998,1.4623989,0.0698067,0.0158788
35.9299416,0.47321,-1.8133075,1.064096,1.4631929,0.0696855,0.0143046
35.9799833,0.4748763,-1.8102473,1.0802799,1.4639081,0.0695791,0.0127295
36.030025,0.4764905,-1.8071649,1.0965441,1.4645446,0.0694879,0.0111529
36.0800667,0.4780523,-1.8040603,1.112881,1.4651022,0.069412,0.0095743
36.1301084,0.4795615,-1.8009336,1.1292826,1.4655809,0.0693517,0.0079929
36.1801501,0.4810181,-1.797785,1.1457409,1.4659806,0.0693072,0.0064082
36.2301918,0.4824219,-1.7946144,1.1622475,1.466301,0.0692786,0.0048194
36.2802335,0.4837727,-1.791422,1.178794,1.466542,0.0692662,0.0032256
36.3302752,0.4850703,-1.7882079,1.1953716,1.4667032,0.06927,0.001626
36.3803169,0.4863146,-1.7849721,1.2119715,1.4667845,0.0692902,1.99e-05
36.4303586,0.4875056,-1.7817148,1.2285849,1.4667855,0.069327,-0.0015938
36.4804003,0.4886429,-1.778436,1.2452028,1.4667058,0.0693803,-0.0032159
36.530442,0.4897267,-1.7751358,1.2618161,1.466545,0.0694503,-0.0048473
36.5804837,0.4907566,-1.7718144,1.2784157,1.4663027,0.069537,-0.006489
36.6305254,0.4917326,-1.7684717,1.2949928,1.4659782,0.0696404,-0.008142
36.6805671,0.4926546,-1.765108,1.3115383,1.4655711,0.0697606,-0.0098073
36.7306088,0.4935224,-1.7617232,1.3280432,1.4650808,0.0698976,-0.0114859
36.7806505,0.4943361,-1.7583175,1.3444989,1.4645065,0.0700513,-0.0131789
36.8306922,0.4950955,-1.754891,1.3608965,1.4638475,0.0702217,-0.0148871
36.8807339,0.4958004,-1.7514438,1.3772277,1.4631032,0.0704087,-0.0166118
36.9307756,0.496451,-1.7479759,1.393484,1.4622726,0.0706123,-0.0183538
36.9808173,0.497047,-1.7444875,1.4096573,1.4613549,0.0708323,-0.0201143
37.030859,0.4975883,-1.7409786,1.4257398,1.4603492,0.0710687,-0.0218942
37.0809008,0.4980751,-1.7374494,1.4417238,1.4592545,0.0713212,-0.0236946
37.1309425,0.4985071,-1.7339,1.4576018,1.4580697,0.0715898,-0.0255164
37.1809842,0.4988844,-1.7303303,1.473367,1.4567939,0.0718743,-0.0273607
37.2310259,0.4992068,-1.7267407,1.4890123,1.4554259,0.0721745,-0.0292284
37.2810676,0.4994745,-1.7231311,1.5045314,1.4539645,0.0724902,-0.0311205
37.3311093,0.4996872,-1.7195016,1.519918,1.4524084,0.0728211,-0.0330378
37.381151,0.4998451,-1.7158523,1.5351665,1.4507565,0.0731672,-0.0349814
37.4311927,0.4999481,-1.7121834,1.5502713,1.4490075,0.0735281,-0.036952
37.4812344,0.4999961,-1.708495,1.5652272,1.4471599,0.0739035,-0.0389506
37.5312761,0.4999893,-1.7047871,1.5800295,1.4452123,0.0742933,-0.0409779
37.5813178,0.4999275,-1.7010598,1.5946738,1.4431634,0.0746972,-0.0430348
37.6313595,0.4998108,-1.6973133,1.609156,1.4410117,0.0751149,-0.045122
37.6814012,0.4996392,-1.6935476,1.6234722,1.4387556,0.075546,-0.0472402
37.7314429,0.4994127,-1.6897629,1.6376193,1.4363936,0.0759904,-0.0493901
37.7814846,0.4991314,-1.6859592,1.6515939,1.4339241,0.0764477,-0.0515724
37.8315263,0.4987952,-1.6821367,1.6653936,1.4313455,0.0769176,-0.0537877
37.881568,0.4984042,-1.6782955,1.6790158,1.4286561,0.0773997,-0.0560364
37.9316097,0.4979585,-1.6744357,1.6924584,1.4258543,0.0778939,-0.0583193
37.9816514,0.4974581,-1.6705573,1.7057198,1.4229383,0.0783997,-0.0606366
38.0316931,0.4969031,-1.6666605,1.7187983,1.4199065,0.0789168,-0.0629888
38.0817348,0.4962934,-1.6627454,1.7316927,1.416757,0.0794449,-0.0653763
38.1317765,0.4956293,-1.6588121,1.7444023,1.4134882,0.0799838,-0.0677995
38.1818182,0.4949107,-1.6548607,1.7569262,1.4100982,0.0805329,-0.0702585
38.2318599,0.4941378,-1.6508914,1.769264,1.4065853,0.081092,-0.0727536
38.2819016,0.4933105,-1.6469041,1.7814156,1.4029476,0.0816609,-0.0752849
38.3319433,0.4924291,-1.6428991,1.793381,1.3991834,0.082239,-0.0778526
38.381985,0.4914936,-1.6388764,1.8051605,1.3952908,0.0828262,-0.0804566
38.4320267,0.4905041,-1.6348362,1.8167544,1.3912679,0.083422,-0.0830969
38.4820684,0.4894608,-1.6307786,1.8281634,1.3871131,0.0840262,-0.0857734
38.5321101,0.4883636,-1.6267036,1.8393883,1.3828244,0.0846383,-0.0884859
38.5821518,0.4872129,-1.6226115,1.8504301,1.3784001,0.0852582,-0.0912342
38.6321935,0.4860086,-1.6185022,1.8612898,1.3738384,0.0858854,-0.0940179
38.6822352,0.4847509,-1.6143759,1.8719688,1.3691375,0.0865196,-0.0968368
38.7322769,0.4834399,-1.6102328,1.8824683,1.3642957,0.0871605,-0.0996902
38.7823186,0.4820759,-1.6060729,1.89279,1.3593112,0.0878078,-0.1025776
38.8323603,0.4806589,-1.6018964,1.9029353,1.3541823,0.0884612,-0.1054985
38.882402,0.4791891,-1.5977033,1.912906,1.3489074,0.0891203,-0.108452
38.9324437,0.4776667,-1.5934939,1.9227039,1.3434848,0.0897848,-0.1114373
38.9824854,0.4760918,-1.5892681,1.9323308,1.3379129,0.0904544,-0.1144536
39.0325271,0.4744646,-1.5850261,1.9417886,1.3321902,0.0911289,-0.1174998
39.0825688,0.4727853,-1.5807681,1.9510794,1.3263152,0.0918079,-0.1205748
39.1326105,0.4710541,-1.5764942,1.9602051,1.3202865,0.0924911,-0.1236774
39.1826522,0.4692711,-1.5722044,1.969168,1.3141026,0.0931783,-0.1268064
39.2326939,0.4674366,-1.5678989,1.97797,1.3077623,0.093869,-0.1299602
39.2827356,0.4655507,-1.5635778,1.9866133,1.3012643,0.0945632,-0.1331373
39.3327773,0.4636137,-1.5592412,1.9951002,1.2946074,0.0952604,-0.1363362
39.382819,0.4616258,-1.5548892,2.0034328,1.2877906,0.0959604,-0.1395551
39.4328607,0.4595872,-1.5505221,2.0116134,1.2808129,0.0966629,-0.1427922
39.4829024,0.457498,-1.5461398,2.0196442,1.2736733,0.0973676,-0.1460453
39.5329441,0.4553587,-1.5417425,2.0275275,1.266371,0.0980743,-0.1493125
39.5829858,0.4531693,-1.5373303,2.0352654,1.2589054,0.0987828,-0.1525916
39.6330275,0.4509301,-1.5329034,2.0428602,1.2512758,0.0994927,-0.1558802
39.6830692,0.4486414,-1.5284618,2.0503143,1.2434818,0.1002038,-0.1591758
39.7331109,0.4463034,-1.5240057,2.0576297,1.235523,0.1009159,-0.162476
39.7831526,0.4439164,-1.5195353,2.0648087,1.2273992,0.1016287,-0.165778
39.8331943,0.4414806,-1.5150506,2.0718535,1.2191103,0.1023419,-0.169079
39.883236,0.4389964,-1.5105517,2.0787664,1.2106563,0.1030554,-0.1723762
39.9332777,0.4364639,-1.5060388,2.0855494,1.2020375,0.1037689,-0.1756664
39.9833194,0.4338835,-1.501512,2.0922047,1.1932542,0.1044821,-0.1789467
40.0333611,0.4312554,-1.4969714,2.0987344,1.1843069,0.1051949,-0.1822138
40.0834028,0.4285799,-1.4924172,2.1051407,1.1751962,0.105907,-0.1854643
40.1334445,0.4258574,-1.4878495,2.1114256,1.165923,0.1066181,-0.1886948
40.1834862,0.4230881,-1.4832684,2.1175912,1.1564882,0.1073282,-0.191902
40.2335279,0.4202723,-1.478674,2.1236394,1.1468931,0.1080369,-0.1950821
40.2835696,0.4174103,-1.4740664,2.1295723,1.137139,0.1087441,-0.1982316
40.3336113,0.4145025,-1.4694459,2.1353919,1.1272274,0.1094495,-0.2013468
40.383653,0.4115492,-1.4648124,2.1411,1.1171601,0.110153,-0.2044239
40.4336947,0.4085506,-1.4601662,2.1466986,1.1069389,0.1108543,-0.2074592
40.4837364,0.4055072,-1.4555073,2.1521895,1.0965659,0.1115533,-0.2104489
40.5337781,0.4024193,-1.450836,2.1575745,1.0860435,0.1122497,-0.2133891
40.5838198,0.3992871,-1.4461522,2.1628556,1.075374,0.1129434,-0.2162761
40.6338616,0.3961111,-1.4414562,2.1680343,1.0645602,0.1136342,-0.2191061
40.6839033,0.3928915,-1.4367481,2.1731126,1.0536049,0.1143219,-0.2218754
40.733945,0.3896288,-1.432028,2.178092,1.0425112,0.1150064,-0.2245802
40.7839867,0.3863234,-1.427296,2.1829743,1.0312822,0.1156874,-0.2272168
40.8340284,0.3829754,-1.4225523,2.187761,1.0199213,0.1163648,-0.2297818
40.8840701,0.3795854,-1.417797,2.1924539,1.0084322,0.1170383,-0.2322717
40.9341118,0.3761538,-1.4130302,2.1970544,0.9968186,0.117708,-0.234683
40.9841535,0.3726808,-1.4082521,2.2015641,0.9850845,0.1183735,-0.2370126
41.0341952,0.3691668,-1.4034627,2.2059846,0.9732339,0.1190347,-0.2392574
41.0842369,0.3656123,-1.3986623,2.2103172,0.961271,0.1196915,-0.2414145
41.1342786,0.3620177,-1.3938509,2.2145635,0.9492003,0.1203437,-0.2434811
41.1843203,0.3583832,-1.3890287,2.2187248,0.9370262,0.1209911,-0.2454547
41.234362,0.3547095,-1.3841959,2.2228025,0.9247535,0.1216336,-0.2473329
41.2844037,0.3509967,-1.3793525,2.2267981,0.9123868,0.1222711,-0.2491136
41.3344454,0.3472454,-1.3744986,2.2307127,0.8999311,0.1229034,-0.2507949
41.3844871,0.343456,-1.3696345,2.2345477,0.8873914,0.1235304,-0.2523752
41.4345288,0.3396288,-1.3647602,2.2383044,0.8747726,0.1241518,-0.253853
41.4845705,0.3357643,-1.3598759,2.241984,0.86208,0.1247677,-0.2552272
41.5346122,0.3318629,-1.3549818,2.2455877,0.8493186,0.1253778,-0.256497
41.5846539,0.3279251,-1.3500778,2.2491166,0.8364938,0.1259821,-0.2576618
41.6346956,0.3239513,-1.3451643,2.252572,0.8236107,0.1265803,-0.2587212
41.6847373,0.3199419,-1.3402413,2.2559549,0.8106746,0.1271724,-0.2596752
41.734779,0.3158973,-1.3353089,2.2592664,0.7976909,0.1277582,-0.2605242
41.7848207,0.3118181,-1.3303674,2.2625076,0.7846647,0.1283377,-0.2612685
41.8348624,0.3077045,-1.3254168,2.2656796,0.7716012,0.1289106,-0.2619091
41.8849041,0.3035572,-1.3204572,2.2687833,0.7585058,0.129477,-0.262447
41.9349458,0.2993766,-1.3154888,2.2718197,0.7453834,0.1300365,-0.2628836
41.9849875,0.295163,-1.3105118,2.2747898,0.7322393,0.1305893,-0.2632205
42.0350292,0.2909171,-1.3055262,2.2776946,0.7190782,0.131135,-0.2634596
42.0850709,0.2866391,-1.3005323,2.280535,0.7059052,0.1316737,-0.263603
42.1351126,0.2823297,-1.2955301,2.2833118,0.6927251,0.1322052,-0.2636531
42.1851543,0.2779893,-1.2905197,2.2860259,0.6795424,0.1327294,-0.2636125
42.235196,0.2736184,-1.2855014,2.2886781,0.6663618,0.1332462,-0.2634839
42.2852377,0.2692174,-1.2804753,2.2912694,0.6531876,0.1337555,-0.2632704
42.3352794,0.2647868,-1.2754415,2.2938005,0.6400241,0.1342573,-0.262975
42.3853211,0.2603271,-1.2704,2.2962721,0.6268753,0.1347513,-0.2626011
42.4353628,0.2558389,-1.2653512,2.2986851,0.6137453,0.1352376,-0.2621522
42.4854045,0.2513225,-1.2602951,2.3010401,0.6006377,0.1357159,-0.2616318
42.5354462,0.2467785,-1.2552318,2.303338,0.5875561,0.1361863,-0.2610437
42.5854879,0.2422074,-1.2501616,2.3055793,0.5745039,0.1366487,-0.2603917
42.6355296,0.2376098,-1.2450844,2.3077648,0.5614843,0.1371029,-0.2596797
42.6855713,0.232986,-1.2400005,2.3098951,0.5485003,0.1375489,-0.2589116
42.735613,0.2283366,-1.2349101,2.3119709,0.5355548,0.1379866,-0.2580914
42.7856547,0.2236622,-1.2298132,2.3139928,0.5226502,0.1384159,-0.2572232
42.8356964,0.2189631,-1.2247099,2.3159614,0.509789,0.1388367,-0.256311
42.8857381,0.2142401,-1.2196005,2.3178773,0.4969735,0.1392489,-0.2553589
42.9357798,0.2094934,-1.2144851,2.319741,0.4842055,0.1396526,-0.254371
42.9858215,0.2047238,-1.2093638,2.3215532,0.471487,0.1400475,-0.2533511
43.0358632,0.1999317,-1.2042367,2.3233143,0.4588194,0.1404337,-0.2523035
43.0859049,0.1951176,-1.199104,2.3250248,0.4462042,0.140811,-0.2512319
43.1359466,0.1902821,-1.1939659,2.3266853,0.4336427,0.1411795,-0.2501403
43.1859883,0.1854257,-1.1888224,2.3282963,0.4211356,0.1415389,-0.2490326
43.23603,0.180549,-1.1836738,2.3298581,0.408684,0.1418894,-0.2479124
43.2860717,0.1756524,-1.1785201,2.3313714,0.3962884,0.1422307,-0.2467835
43.3361134,0.1707365,-1.1733615,2.3328364,0.3839492,0.1425629,-0.2456495
43.3861551,0.1658018,-1.1681981,2.3342537,0.3716667,0.1428858,-0.2445137
43.4361968,0.160849,-1.1630301,2.3356236,0.359441,0.1431995,-0.2433797
43.4862385,0.1558784,-1.1578577,2.3369465,0.3472721,0.1435038,-0.2422506
43.5362802,0.1508908,-1.1526809,2.3382229,0.3351595,0.1437988,-0.2411298
43.5863219,0.1458865,-1.1474999,2.339453,0.323103,0.1440843,-0.2400202
43.6363636,0.1408663,-1.1423148,2.3406372,0.311102,0.1443604,-0.2389247
43.6864053,0.1358306,-1.1371259,2.3417759,0.2991558,0.1446269,-0.2378463
43.736447,0.1307799,-1.1319332,2.3428694,0.2872635,0.1448839,-0.2367876
43.7864887,0.1257149,-1.1267368,2.343918,0.2754241,0.1451312,-0.2357513
43.8365304,0.1206361,-1.121537,2.344922,0.2636365,0.1453688,-0.2347397
43.8865721,0.115544,-1.1163339,2.3458816,0.2518996,0.1455968,-0.2337554
43.9366138,0.1104392,-1.1111275,2.3467972,0.2402118,0.145815,-0.2328004
43.9866555,0.1053223,-1.1059181,2.347669,0.2285718,0.1460234,-0.2318771
44.0366972,0.1001939,-1.1007058,2.3484972,0.2169779,0.146222,-0.2309872
44.0867389,0.0950544,-1.0954908,2.3492821,0.2054285,0.1464108,-0.2301328
44.1367807,0.0899045,-1.0902731,2.3500239,0.1939219,0.1465897,-0.2293157
44.1868224,0.0847447,-1.0850529,2.3507228,0.1824561,0.1467587,-0.2285374
44.2368641,0.0795756,-1.0798304,2.351379,0.1710293,0.1469177,-0.2277996
44.2869058,0.0743978,-1.0746057,2.3519927,0.1596393,0.1470667,-0.2271037
44.3369475,0.0692117,-1.0693789,2.352564,0.1482841,0.1472058,-0.2264511
44.3869892,0.0640181,-1.0641503,2.3530932,0.1369615,0.1473348,-0.2258429
44.4370309,0.0588175,-1.0589198,2.3535802,0.1256694,0.1474538,-0.2252804
44.4870726,0.0536104,-1.0536878,2.3540254,0.1144054,0.1475628,-0.2247646
44.5371143,0.0483974,-1.0484543,2.3544288,0.1031671,0.1476616,-0.2242964
44.587156,0.0431791,-1.0432195,2.3547905,0.0919523,0.1477504,-0.2238767
44.6371977,0.037956,-1.0379834,2.3551106,0.0807585,0.1478291,-0.2235061
44.6872394,0.0327288,-1.0327464,2.3553892,0.0695832,0.1478976,-0.2231854
44.7372811,0.027498,-1.0275084,2.3556265,0.0584239,0.147956,-0.2229151
44.7873228,0.0222641,-1.0222697,2.3558223,0.0472781,0.1480043,-0.2226957
44.8373645,0.0170279,-1.0170303,2.3559769,0.0361434,0.1480424,-0.2225276
44.8874062,0.0117897,-1.0117905,2.3560902,0.025017,0.1480704,-0.222411
44.9374479,0.0065503,-1.0065504,2.3561623,0.0138964,0.1480882,-0.2223462
44.9874896,0.0013101,-1.0013101,2.3561932,0.0027791,0.1480958,-0.2223332
45.0375313,-0.0039302,-0.9960697,2.3561829,-0.0083375,0.1480932,-0.2223721
45.087573,-0.0091701,-0.9908295,2.3561314,-0.0194561,0.1480805,-0.2224628
45.1376147,-0.014409,-0.9855895,2.3560387,-0.0305793,0.1480577,-0.2226052
45.1876564,-0.0196463,-0.9803499,2.3559048,-0.0417095,0.1480246,-0.222799
45.2376981,-0.0248814,-0.9751109,2.3557296,-0.0528495,0.1479814,-0.2230439
45.2877398,-0.0301138,-0.9698725,2.355513,-0.0640017,0.1479281,-0.2233395
45.3377815,-0.0353429,-0.964635,2.3552551,-0.0751687,0.1478646,-0.2236852
45.3878232,-0.0405681,-0.9593984,2.3549557,-0.0863529,0.147791,-0.2240804
45.4378649,-0.0457889,-0.954163,2.3546148,-0.0975569,0.1477073,-0.2245245
45.4879066,-0.0510046,-0.9489288,2.3542323,-0.1087832,0.1476135,-0.2250166
45.5379483,-0.0562147,-0.943696,2.3538081,-0.120034,0.1475096,-0.2255559
45.58799,-0.0614187,-0.9384647,2.3533419,-0.1313118,0.1473956,-0.2261414
45.6380317,-0.0666159,-0.9332352,2.3528339,-0.1426189,0.1472716,-0.2267719
45.6880734,-0.0718057,-0.9280075,2.3522837,-0.1539575,0.1471375,-0.2274463
45.7381151,-0.0769877,-0.9227817,2.3516912,-0.1653298,0.1469934,-0.2281634
45.7881568,-0.0821613,-0.9175581,2.3510563,-0.176738,0.1468394,-0.2289216
45.8381985,-0.0873258,-0.9123367,2.3503787,-0.188184,0.1466754,-0.2297195
45.8882402,-0.0924807,-0.9071178,2.3496584,-0.19967,0.1465015,-0.2305555
45.9382819,-0.0976255,-0.9019014,2.3488951,-0.2111978,0.1463177,-0.2314278
45.9883236,-0.1027595,-0.8966877,2.3480885,-0.2227692,0.146124,-0.2323347
46.0383653,-0.1078823,-0.8914768,2.3472386,-0.2343859,0.1459204,-0.2332741
46.088407,-0.1129932,-0.8862689,2.3463449,-0.2460496,0.1457071,-0.234244
46.1384487,-0.1180916,-0.8810641,2.3454073,-0.2577618,0.145484,-0.2352423
46.1884904,-0.1231772,-0.8758626,2.3444255,-0.2695239,0.1452512,-0.2362665
46.2385321,-0.1282492,-0.8706645,2.3433993,-0.2813372,0.1450087,-0.2373143
46.2885738,-0.1333071,-0.86547,2.3423283,-0.293203,0.1447566,-0.2383832
46.3386155,-0.1383503,-0.8602792,2.3412122,-0.3051221,0.1444949,-0.2394705
46.3886572,-0.1433784,-0.8550921,2.3400508,-0.3170956,0.1442236,-0.2405734
46.4386989,-0.1483907,-0.8499091,2.3388437,-0.3291243,0.1439428,-0.241689
46.4887406,-0.1533867,-0.8447302,2.3375905,-0.3412088,0.1436525,-0.2428143
46.5387823,-0.1583659,-0.8395556,2.3362909,-0.3533495,0.1433528,-0.2439463
46.588824,-0.1633276,-0.8343853,2.3349445,-0.3655468,0.1430438,-0.2450816
46.6388657,-0.1682715,-0.8292196,2.333551,-0.3778009,0.1427255,-0.2462169
46.6889074,-0.1731968,-0.8240586,2.3321099,-0.3901117,0.1423979,-0.2473489
46.7389491,-0.1781031,-0.8189025,2.3306208,-0.4024792,0.1420612,-0.2484738
46.7889908,-0.1829899,-0.8137513,2.3290833,-0.4149029,0.1417153,-0.2495883
46.8390325,-0.1878565,-0.8086052,2.327497,-0.4273823,0.1413603,-0.2506884
46.8890742,-0.1927025,-0.8034644,2.3258613,-0.4399167,0.1409964,-0.2517704
46.9391159,-0.1975274,-0.7983289,2.3241758,-0.4525052,0.1406235,-0.2528305
46.9891576,-0.2023305,-0.793199,2.3224401,-0.4651467,0.1402417,-0.2538648
47.0391993,-0.2071115,-0.7880748,2.3206535,-0.47784,0.1398511,-0.2548692
47.089241,-0.2118697,-0.7829564,2.3188157,-0.4905834,0.1394518,-0.2558397
47.1392827,-0.2166046,-0.777844,2.3169259,-0.5033754,0.1390439,-0.2567724
47.1893244,-0.2213157,-0.7727377,2.3149837,-0.516214,0.1386273,-0.2576631
47.2393661,-0.2260025,-0.7676376,2.3129886,-0.5290972,0.1382023,-0.2585078
47.2894078,-0.2306645,-0.7625439,2.3109398,-0.5420226,0.1377688,-0.2593024
